epoch,batch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
23,1742.0,0.67030376,0.65625,,,,,
23,1743.0,0.50834805,0.78125,,,,,
23,1744.0,0.76379335,0.71875,,,,,
23,1745.0,0.74844813,0.71875,,,,,
23,1746.0,0.39240527,0.875,,,,,
23,1747.0,0.50633025,0.78125,,,,,
23,1748.0,0.31873918,0.84375,,,,,
23,1749.0,0.521653,0.78125,,,,,
23,1750.0,0.42079335,0.8125,,,,,
23,1751.0,0.35888377,0.90625,,,,,
23,1752.0,0.71706915,0.78125,,,,,
23,1753.0,0.43093076,0.84375,,,,,
23,1754.0,0.3266247,0.84375,,,,,
23,1755.0,0.5598793,0.8125,,,,,
23,1756.0,0.17770535,0.9375,,,,,
23,1757.0,0.4362414,0.90625,,,,,
23,1758.0,0.39655358,0.9375,,,,,
23,1759.0,0.7283172,0.78125,,,,,
23,1760.0,0.43556345,0.90625,,,,,
23,1761.0,0.39207116,0.84375,,,,,
23,1762.0,0.713325,0.8125,,,,,
23,1763.0,0.25356856,0.9375,,,,,
23,1764.0,0.6224569,0.78125,,,,,
23,1765.0,0.13115792,1.0,,,,,
23,1766.0,0.2715203,0.9375,,,,,
23,1767.0,0.4291253,0.84375,,,,,
23,1768.0,0.19872548,0.9375,,,,,
23,1769.0,0.39508575,0.84375,,,,,
23,1770.0,0.47149274,0.78125,,,,,
23,1771.0,0.43638307,0.84375,,,,,
23,1772.0,0.2766318,0.9375,,,,,
23,1773.0,0.5385673,0.78125,,,,,
23,1774.0,0.2878413,0.9375,,,,,
23,1775.0,0.4916025,0.8125,,,,,
23,1776.0,0.52124125,0.78125,,,,,
23,1777.0,0.42467085,0.84375,,,,,
23,1778.0,0.97092104,0.7083333333333334,,,,,
23,,,,0.32316998,0.8728813559322034,0.8890592113122953,0.8729166666666668,0.8752269392695902
24,1779.0,0.33141935,0.9375,,,,,
24,1780.0,0.35069478,0.875,,,,,
24,1781.0,0.26113313,0.90625,,,,,
24,1782.0,0.5272059,0.84375,,,,,
24,1783.0,0.53544855,0.78125,,,,,
24,1784.0,0.28744313,0.90625,,,,,
24,1785.0,0.37177336,0.875,,,,,
24,1786.0,0.21941872,0.90625,,,,,
24,1787.0,0.28393874,0.9375,,,,,
24,1788.0,0.6022773,0.8125,,,,,
24,1789.0,0.3909019,0.90625,,,,,
24,1790.0,0.4168604,0.84375,,,,,
24,1791.0,0.6005762,0.75,,,,,
24,1792.0,0.4158822,0.875,,,,,
24,1793.0,0.34154254,0.84375,,,,,
24,1794.0,0.24869041,0.90625,,,,,
24,1795.0,0.2505706,0.90625,,,,,
24,1796.0,0.8204645,0.75,,,,,
24,1797.0,0.49107003,0.84375,,,,,
24,1798.0,0.31624842,0.90625,,,,,
24,1799.0,0.5447575,0.75,,,,,
24,1800.0,0.34136996,0.84375,,,,,
24,1801.0,0.40849656,0.84375,,,,,
24,1802.0,0.45308444,0.875,,,,,
24,1803.0,0.39111906,0.84375,,,,,
24,1804.0,0.26842496,0.9375,,,,,
24,1805.0,0.45206094,0.8125,,,,,
24,1806.0,0.45506978,0.8125,,,,,
24,1807.0,0.19965202,0.96875,,,,,
24,1808.0,0.21265432,0.9375,,,,,
24,1809.0,0.34319484,0.875,,,,,
24,1810.0,0.26217377,0.90625,,,,,
24,1811.0,0.6640501,0.75,,,,,
24,1812.0,0.37821978,0.8125,,,,,
24,1813.0,0.38885164,0.8125,,,,,
24,1814.0,0.62775123,0.75,,,,,
24,1815.0,0.46613958,0.875,,,,,
24,1816.0,0.2837072,0.90625,,,,,
24,1817.0,0.34782666,0.84375,,,,,
24,1818.0,0.18086857,0.9375,,,,,
24,1819.0,0.5237951,0.75,,,,,
24,1820.0,0.44925392,0.84375,,,,,
24,1821.0,0.5481871,0.8125,,,,,
24,1822.0,0.4140639,0.90625,,,,,
24,1823.0,0.120588206,1.0,,,,,
24,1824.0,0.41790125,0.84375,,,,,
24,1825.0,0.46233886,0.875,,,,,
24,1826.0,0.5149055,0.75,,,,,
24,1827.0,0.67065996,0.6875,,,,,
24,1828.0,0.6452732,0.71875,,,,,
24,1829.0,0.32457313,0.9375,,,,,
24,1830.0,0.2817647,0.9375,,,,,
24,1831.0,0.2791499,0.9375,,,,,
24,1832.0,0.29530984,0.90625,,,,,
24,1833.0,0.59882504,0.75,,,,,
24,1834.0,0.4801376,0.8125,,,,,
24,1835.0,0.6710259,0.78125,,,,,
24,1836.0,0.63846725,0.78125,,,,,
24,1837.0,0.3198046,0.9375,,,,,
24,1838.0,0.27897212,0.90625,,,,,
24,1839.0,0.54022163,0.71875,,,,,
24,1840.0,0.8102876,0.71875,,,,,
24,1841.0,0.43060154,0.78125,,,,,
24,1842.0,0.66078156,0.84375,,,,,
24,1843.0,0.36111578,0.90625,,,,,
24,1844.0,0.63191926,0.78125,,,,,
24,1845.0,0.278512,0.9375,,,,,
24,1846.0,0.60444933,0.75,,,,,
24,1847.0,0.795459,0.6875,,,,,
24,1848.0,0.88191897,0.65625,,,,,
24,1849.0,0.25356004,0.90625,,,,,
24,1850.0,0.35513824,0.84375,,,,,
24,1851.0,0.64298,0.78125,,,,,
24,1852.0,0.3014912,0.9583333333333334,,,,,
24,,,,0.38450414,0.8661016949152542,0.9069638959164804,0.86625,0.8738846809482226
25,1853.0,0.40699184,0.84375,,,,,
25,1854.0,0.55810684,0.84375,,,,,
25,1855.0,0.30046225,0.875,,,,,
25,1856.0,0.31671637,0.875,,,,,
25,1857.0,0.34711424,0.90625,,,,,
25,1858.0,0.20646946,0.9375,,,,,
25,1859.0,0.32152203,0.9375,,,,,
25,1860.0,0.23690604,0.90625,,,,,
25,1861.0,0.45519117,0.8125,,,,,
25,1862.0,0.28918725,0.9375,,,,,
25,1863.0,0.35307136,0.875,,,,,
25,1864.0,0.58938354,0.78125,,,,,
25,1865.0,0.50839305,0.84375,,,,,
25,1866.0,0.6660298,0.78125,,,,,
25,1867.0,0.42182133,0.8125,,,,,
25,1868.0,0.29306322,0.90625,,,,,
25,1869.0,0.2594184,0.90625,,,,,
25,1870.0,0.3083195,0.9375,,,,,
25,1871.0,0.20068382,0.96875,,,,,
25,1872.0,0.33220384,0.90625,,,,,
25,1873.0,0.21865574,0.9375,,,,,
25,1874.0,0.25901115,0.9375,,,,,
25,1875.0,0.36166915,0.84375,,,,,
25,1876.0,0.39167348,0.90625,,,,,
25,1877.0,0.65046406,0.84375,,,,,
25,1878.0,0.3253459,0.90625,,,,,
25,1879.0,0.3549718,0.90625,,,,,
25,1880.0,0.40896365,0.875,,,,,
25,1881.0,0.08687617,0.96875,,,,,
25,1882.0,0.3410348,0.875,,,,,
25,1883.0,0.68620855,0.78125,,,,,
25,1884.0,0.27553394,0.90625,,,,,
25,1885.0,0.5970153,0.78125,,,,,
25,1886.0,0.47457138,0.78125,,,,,
25,1887.0,0.47250876,0.75,,,,,
25,1888.0,0.47084916,0.84375,,,,,
25,1889.0,0.250647,0.875,,,,,
25,1890.0,0.7239856,0.78125,,,,,
25,1891.0,0.13349378,0.96875,,,,,
25,1892.0,0.6895162,0.6875,,,,,
25,1893.0,0.5466206,0.78125,,,,,
25,1894.0,0.43449017,0.875,,,,,
25,1895.0,0.39457598,0.8125,,,,,
25,1896.0,0.3298612,0.84375,,,,,
25,1897.0,0.30720115,0.90625,,,,,
25,1898.0,0.49171808,0.8125,,,,,
25,1899.0,0.25699136,0.90625,,,,,
25,1900.0,0.562433,0.78125,,,,,
25,1901.0,0.39922136,0.84375,,,,,
25,1902.0,0.16056313,0.9375,,,,,
25,1903.0,0.43594992,0.84375,,,,,
25,1904.0,0.5908196,0.90625,,,,,
25,1905.0,0.47304255,0.90625,,,,,
25,1906.0,0.63420147,0.78125,,,,,
25,1907.0,0.27151072,0.875,,,,,
25,1908.0,0.48427212,0.84375,,,,,
25,1909.0,0.37296027,0.875,,,,,
25,1910.0,0.23850648,0.875,,,,,
25,1911.0,0.23025304,0.9375,,,,,
25,1912.0,0.22682387,0.9375,,,,,
25,1913.0,0.34897777,0.875,,,,,
25,1914.0,0.24227314,0.875,,,,,
25,1915.0,0.3412456,0.875,,,,,
25,1916.0,0.4016642,0.875,,,,,
25,1917.0,0.5910282,0.8125,,,,,
25,1918.0,0.4784555,0.8125,,,,,
25,1919.0,0.5698256,0.8125,,,,,
25,1920.0,0.5699957,0.75,,,,,
25,1921.0,0.47840226,0.8125,,,,,
25,1922.0,0.34302095,0.90625,,,,,
25,1923.0,0.31490862,0.90625,,,,,
25,1924.0,0.19700462,0.9375,,,,,
25,1925.0,0.36159608,0.875,,,,,
25,1926.0,0.5109952,0.7916666666666666,,,,,
25,,,,0.35923117,0.8711864406779661,0.8940116461519914,0.87125,0.8768748518834079
26,1927.0,0.4602329,0.875,,,,,
26,1928.0,0.21325412,0.96875,,,,,
26,1929.0,0.41293073,0.875,,,,,
26,1930.0,0.211329,0.9375,,,,,
26,1931.0,0.3086584,0.90625,,,,,
26,1932.0,0.47168362,0.84375,,,,,
26,1933.0,0.39927468,0.875,,,,,
26,1934.0,0.2943163,0.90625,,,,,
26,1935.0,0.4277982,0.8125,,,,,
26,1936.0,0.19702113,0.9375,,,,,
26,1937.0,0.4823171,0.84375,,,,,
26,1938.0,0.3211667,0.9375,,,,,
26,1939.0,0.2533923,0.90625,,,,,
26,1940.0,0.33772734,0.875,,,,,
26,1941.0,0.33782527,0.90625,,,,,
26,1942.0,0.2527363,0.90625,,,,,
26,1943.0,0.32717118,0.90625,,,,,
26,1944.0,0.47545823,0.875,,,,,
26,1945.0,0.4709975,0.875,,,,,
26,1946.0,0.20916198,0.90625,,,,,
26,1947.0,0.36884174,0.84375,,,,,
26,1948.0,0.7735721,0.75,,,,,
26,1949.0,0.36029354,0.90625,,,,,
26,1950.0,0.27882648,0.875,,,,,
26,1951.0,0.5274891,0.875,,,,,
26,1952.0,0.36429012,0.90625,,,,,
26,1953.0,0.27812582,0.9375,,,,,
26,1954.0,0.30824882,0.9375,,,,,
26,1955.0,0.26909554,0.9375,,,,,
26,1956.0,0.41381106,0.84375,,,,,
26,1957.0,0.36571193,0.875,,,,,
26,1958.0,0.21386175,0.9375,,,,,
26,1959.0,0.5619427,0.75,,,,,
26,1960.0,0.31412685,0.875,,,,,
26,1961.0,0.35665703,0.875,,,,,
26,1962.0,0.2117094,0.9375,,,,,
26,1963.0,0.11903102,0.9375,,,,,
26,1964.0,0.4132642,0.8125,,,,,
26,1965.0,0.38290727,0.84375,,,,,
26,1966.0,0.5852911,0.84375,,,,,
26,1967.0,0.50065434,0.8125,,,,,
26,1968.0,0.63550806,0.8125,,,,,
26,1969.0,0.5576802,0.875,,,,,
26,1970.0,0.25585485,0.90625,,,,,
26,1971.0,0.29261696,0.875,,,,,
26,1972.0,0.6278501,0.78125,,,,,
26,1973.0,0.26683775,0.875,,,,,
26,1974.0,0.3095803,0.875,,,,,
26,1975.0,0.3032276,0.84375,,,,,
26,1976.0,0.37300578,0.84375,,,,,
26,1977.0,0.30507234,0.875,,,,,
26,1978.0,0.46663934,0.8125,,,,,
26,1979.0,0.9370795,0.65625,,,,,
26,1980.0,0.4066666,0.875,,,,,
26,1981.0,0.39988723,0.875,,,,,
26,1982.0,0.20114812,0.90625,,,,,
26,1983.0,0.4305095,0.84375,,,,,
26,1984.0,0.5203576,0.84375,,,,,
26,1985.0,0.32553008,0.90625,,,,,
26,1986.0,0.34919038,0.84375,,,,,
26,1987.0,0.6718789,0.78125,,,,,
26,1988.0,0.39267004,0.875,,,,,
26,1989.0,0.1970103,0.96875,,,,,
26,1990.0,0.4193722,0.84375,,,,,
26,1991.0,0.3459737,0.84375,,,,,
26,1992.0,0.40956584,0.90625,,,,,
26,1993.0,0.2250023,0.9375,,,,,
26,1994.0,0.36657837,0.84375,,,,,
26,1995.0,0.3297959,0.9375,,,,,
26,1996.0,0.3286266,0.84375,,,,,
26,1997.0,0.6211125,0.8125,,,,,
26,1998.0,0.14122887,0.96875,,,,,
26,1999.0,0.4064106,0.84375,,,,,
26,2000.0,0.4368991,0.875,,,,,
26,,,,0.31448156,0.8847457627118644,0.9032304486135132,0.8850000000000001,0.8873353855642664
27,2001.0,0.31126297,0.875,,,,,
27,2002.0,0.47433123,0.84375,,,,,
27,2003.0,0.5140647,0.8125,,,,,
27,2004.0,0.25905463,0.96875,,,,,
27,2005.0,0.34731933,0.84375,,,,,
27,2006.0,0.44174784,0.8125,,,,,
27,2007.0,0.4836334,0.84375,,,,,
27,2008.0,0.27845395,0.90625,,,,,
27,2009.0,0.41842934,0.9375,,,,,
27,2010.0,0.43570957,0.84375,,,,,
27,2011.0,0.27062145,0.9375,,,,,
27,2012.0,0.3943485,0.90625,,,,,
27,2013.0,0.41342127,0.8125,,,,,
27,2014.0,0.34020433,0.875,,,,,
27,2015.0,0.36489674,0.84375,,,,,
27,2016.0,0.35061857,0.875,,,,,
27,2017.0,0.6750094,0.8125,,,,,
27,2018.0,0.33109528,0.875,,,,,
27,2019.0,0.31922647,0.875,,,,,
27,2020.0,0.33727077,0.875,,,,,
27,2021.0,0.3939911,0.875,,,,,
27,2022.0,0.52546227,0.8125,,,,,
27,2023.0,0.26432997,0.875,,,,,
27,2024.0,0.4925279,0.78125,,,,,
27,2025.0,0.29503816,0.90625,,,,,
27,2026.0,0.4723763,0.8125,,,,,
27,2027.0,0.38132766,0.8125,,,,,
27,2028.0,0.2589246,0.90625,,,,,
27,2029.0,0.13738553,0.96875,,,,,
27,2030.0,0.5378007,0.84375,,,,,
27,2031.0,0.54955727,0.8125,,,,,
27,2032.0,0.40748408,0.84375,,,,,
27,2033.0,0.2265543,0.9375,,,,,
27,2034.0,0.35534668,0.90625,,,,,
27,2035.0,0.54309833,0.78125,,,,,
27,2036.0,0.1838086,0.9375,,,,,
27,2037.0,0.1658126,1.0,,,,,
27,2038.0,0.2465057,0.875,,,,,
27,2039.0,0.34440532,0.875,,,,,
27,2040.0,0.4062921,0.875,,,,,
27,2041.0,0.33035976,0.875,,,,,
27,2042.0,0.43397382,0.84375,,,,,
27,2043.0,0.32691386,0.875,,,,,
27,2044.0,0.19470258,0.96875,,,,,
27,2045.0,0.40024415,0.84375,,,,,
27,2046.0,0.54506433,0.8125,,,,,
27,2047.0,0.344958,0.9375,,,,,
27,2048.0,0.55853647,0.78125,,,,,
27,2049.0,0.70521134,0.78125,,,,,
27,2050.0,0.3883354,0.875,,,,,
27,2051.0,0.108706206,0.96875,,,,,
27,2052.0,0.33334768,0.875,,,,,
27,2053.0,0.19272456,1.0,,,,,
27,2054.0,0.17731196,0.96875,,,,,
27,2055.0,0.30271783,0.90625,,,,,
27,2056.0,0.35496527,0.84375,,,,,
27,2057.0,0.39884102,0.84375,,,,,
27,2058.0,0.27025786,0.875,,,,,
27,2059.0,0.2652499,0.875,,,,,
27,2060.0,0.33540577,0.84375,,,,,
27,2061.0,0.28139302,0.90625,,,,,
27,2062.0,0.27006364,0.875,,,,,
27,2063.0,0.25990438,0.875,,,,,
27,2064.0,0.33793497,0.875,,,,,
27,2065.0,0.36159542,0.875,,,,,
27,2066.0,0.46595204,0.8125,,,,,
27,2067.0,0.4480664,0.8125,,,,,
27,2068.0,0.49573725,0.78125,,,,,
27,2069.0,0.33775434,0.90625,,,,,
27,2070.0,0.32855958,0.96875,,,,,
27,2071.0,0.3925769,0.78125,,,,,
27,2072.0,0.44236147,0.875,,,,,
27,2073.0,0.37137467,0.875,,,,,
27,2074.0,0.3809105,0.9583333333333334,,,,,
27,,,,0.31938863,0.8796610169491526,0.8978030354484958,0.8799999999999999,0.8848077686348491
28,2075.0,0.5510557,0.8125,,,,,
28,2076.0,0.38068083,0.84375,,,,,
28,2077.0,0.24653837,0.90625,,,,,
28,2078.0,0.44651654,0.875,,,,,
28,2079.0,0.2751804,0.90625,,,,,
28,2080.0,0.22583228,0.9375,,,,,
28,2081.0,0.4103624,0.84375,,,,,
28,2082.0,0.4217345,0.78125,,,,,
28,2083.0,0.47635812,0.84375,,,,,
28,2084.0,0.34973833,0.90625,,,,,
28,2085.0,0.23678465,0.875,,,,,
28,2086.0,0.41178343,0.84375,,,,,
28,2087.0,0.23091067,0.9375,,,,,
28,2088.0,0.5332229,0.75,,,,,
28,2089.0,0.28136292,0.875,,,,,
28,2090.0,0.6683373,0.78125,,,,,
28,2091.0,0.29961875,0.90625,,,,,
28,2092.0,0.23315993,0.96875,,,,,
28,2093.0,0.2888202,0.875,,,,,
28,2094.0,0.50407594,0.78125,,,,,
28,2095.0,0.46123704,0.875,,,,,
28,2096.0,0.20951286,0.9375,,,,,
28,2097.0,0.2961637,0.96875,,,,,
28,2098.0,0.42495182,0.84375,,,,,
28,2099.0,0.30336198,0.90625,,,,,
28,2100.0,0.18431163,0.96875,,,,,
28,2101.0,0.46243408,0.875,,,,,
28,2102.0,0.4895904,0.84375,,,,,
28,2103.0,0.35196793,0.875,,,,,
28,2104.0,0.35105613,0.90625,,,,,
28,2105.0,0.19330603,0.96875,,,,,
28,2106.0,0.50955963,0.8125,,,,,
28,2107.0,0.3557498,0.875,,,,,
28,2108.0,0.41946623,0.84375,,,,,
28,2109.0,0.37175488,0.875,,,,,
28,2110.0,0.43904084,0.875,,,,,
28,2111.0,0.6028614,0.75,,,,,
28,2112.0,0.39612123,0.875,,,,,
28,2113.0,0.35954878,0.875,,,,,
28,2114.0,0.12363903,0.96875,,,,,
28,2115.0,0.29067636,0.9375,,,,,
28,2116.0,0.31617332,0.90625,,,,,
28,2117.0,0.19534278,0.96875,,,,,
28,2118.0,0.34532288,0.9375,,,,,
28,2119.0,0.3205685,0.90625,,,,,
28,2120.0,0.3044474,0.90625,,,,,
28,2121.0,0.35364845,0.875,,,,,
28,2122.0,0.31165108,0.90625,,,,,
28,2123.0,0.5035891,0.90625,,,,,
28,2124.0,0.4210827,0.8125,,,,,
28,2125.0,0.4282934,0.8125,,,,,
28,2126.0,0.5038365,0.84375,,,,,
28,2127.0,0.3175593,0.90625,,,,,
28,2128.0,0.16740648,0.9375,,,,,
28,2129.0,0.21638878,0.9375,,,,,
28,2130.0,0.5162649,0.78125,,,,,
28,2131.0,0.17429802,0.96875,,,,,
28,2132.0,0.5169534,0.78125,,,,,
28,2133.0,0.40694648,0.875,,,,,
28,2134.0,0.38211182,0.875,,,,,
28,2135.0,0.3284326,0.90625,,,,,
28,2136.0,0.4388166,0.84375,,,,,
28,2137.0,0.23626496,0.9375,,,,,
28,2138.0,0.77643937,0.6875,,,,,
28,2139.0,0.24040177,0.90625,,,,,
28,2140.0,0.39594877,0.8125,,,,,
28,2141.0,0.3380729,0.9375,,,,,
28,2142.0,0.21716109,0.90625,,,,,
28,2143.0,0.38555107,0.84375,,,,,
28,2144.0,0.52401006,0.90625,,,,,
28,2145.0,0.4015937,0.90625,,,,,
28,2146.0,0.40058598,0.875,,,,,
28,2147.0,0.3594813,0.875,,,,,
28,2148.0,0.5617773,0.875,,,,,
28,,,,0.3083333,0.8762711864406779,0.8979361981109294,0.8762500000000001,0.8805872114772373
29,2149.0,0.5896409,0.8125,,,,,
29,2150.0,0.31900755,0.90625,,,,,
29,2151.0,0.6552652,0.78125,,,,,
29,2152.0,0.2560656,0.875,,,,,
29,2153.0,0.38324854,0.875,,,,,
29,2154.0,0.3606274,0.875,,,,,
29,2155.0,0.26800776,0.875,,,,,
29,2156.0,0.41734582,0.8125,,,,,
29,2157.0,0.23926759,0.875,,,,,
29,2158.0,0.2593781,0.90625,,,,,
29,2159.0,0.45970628,0.84375,,,,,
29,2160.0,0.32578677,0.90625,,,,,
29,2161.0,0.45909688,0.78125,,,,,
29,2162.0,0.38214818,0.84375,,,,,
29,2163.0,0.30669785,0.9375,,,,,
29,2164.0,0.44815385,0.8125,,,,,
29,2165.0,0.4186245,0.8125,,,,,
29,2166.0,0.055946082,1.0,,,,,
29,2167.0,0.16352786,0.96875,,,,,
29,2168.0,0.39832062,0.875,,,,,
29,2169.0,0.16900283,0.96875,,,,,
29,2170.0,0.2176444,0.90625,,,,,
29,2171.0,0.4332916,0.84375,,,,,
29,2172.0,0.22244397,0.9375,,,,,
29,2173.0,0.62756234,0.8125,,,,,
29,2174.0,0.28009394,0.90625,,,,,
29,2175.0,0.37788707,0.875,,,,,
29,2176.0,0.27054626,0.9375,,,,,
29,2177.0,0.35458472,0.875,,,,,
29,2178.0,0.31976455,0.90625,,,,,
29,2179.0,0.21874672,0.96875,,,,,
29,2180.0,0.24224126,0.96875,,,,,
29,2181.0,0.49060428,0.84375,,,,,
29,2182.0,0.24934827,0.90625,,,,,
29,2183.0,0.3435405,0.9375,,,,,
29,2184.0,0.26696774,0.90625,,,,,
29,2185.0,0.2961952,0.90625,,,,,
29,2186.0,0.64689225,0.71875,,,,,
29,2187.0,0.32993677,0.90625,,,,,
29,2188.0,0.20592143,0.9375,,,,,
29,2189.0,0.6292829,0.8125,,,,,
29,2190.0,0.1929824,0.9375,,,,,
29,2191.0,0.3781751,0.875,,,,,
29,2192.0,0.19517222,0.90625,,,,,
29,2193.0,0.41626072,0.875,,,,,
29,2194.0,0.38540453,0.875,,,,,
29,2195.0,0.2862573,0.875,,,,,
29,2196.0,0.31266797,0.9375,,,,,
29,2197.0,0.27971387,0.90625,,,,,
29,2198.0,0.28635684,0.875,,,,,
29,2199.0,0.24455285,0.90625,,,,,
29,2200.0,0.23434702,0.9375,,,,,
29,2201.0,0.48837534,0.8125,,,,,
29,2202.0,0.2758577,0.96875,,,,,
29,2203.0,0.26220065,0.90625,,,,,
29,2204.0,0.29162356,0.90625,,,,,
29,2205.0,0.4585005,0.8125,,,,,
29,2206.0,0.37460178,0.90625,,,,,
29,2207.0,0.4314844,0.78125,,,,,
29,2208.0,0.42261115,0.875,,,,,
29,2209.0,0.33752742,0.875,,,,,
29,2210.0,0.47105277,0.8125,,,,,
29,2211.0,0.37593362,0.875,,,,,
29,2212.0,0.5758405,0.8125,,,,,
29,2213.0,0.42019013,0.90625,,,,,
29,2214.0,0.19778045,0.96875,,,,,
29,2215.0,0.5793632,0.78125,,,,,
29,2216.0,0.21406779,0.9375,,,,,
29,2217.0,0.2156261,0.9375,,,,,
29,2218.0,0.29867995,0.84375,,,,,
29,2219.0,0.40119165,0.9375,,,,,
29,2220.0,0.5190126,0.9375,,,,,
29,2221.0,0.34821895,0.84375,,,,,
29,2222.0,0.3516514,0.9166666666666666,,,,,
29,,,,0.30654562,0.8898305084745762,0.9055410623709035,0.89,0.8938326984211392
30,2223.0,0.40940112,0.84375,,,,,
30,2224.0,0.41393036,0.84375,,,,,
30,2225.0,0.36536026,0.875,,,,,
30,2226.0,0.29381993,0.90625,,,,,
30,2227.0,0.370985,0.90625,,,,,
30,2228.0,0.30990553,0.96875,,,,,
30,2229.0,0.35158497,0.875,,,,,
30,2230.0,0.4248322,0.84375,,,,,
30,2231.0,0.28865469,0.9375,,,,,
30,2232.0,0.26848817,0.90625,,,,,
30,2233.0,0.40253374,0.875,,,,,
30,2234.0,0.45551452,0.84375,,,,,
30,2235.0,0.33488038,0.875,,,,,
30,2236.0,0.52279335,0.8125,,,,,
30,2237.0,0.25473136,0.90625,,,,,
30,2238.0,0.2033496,0.90625,,,,,
30,2239.0,0.15983921,0.9375,,,,,
30,2240.0,0.41842043,0.875,,,,,
30,2241.0,0.40847448,0.78125,,,,,
30,2242.0,0.38465264,0.78125,,,,,
30,2243.0,0.40895975,0.90625,,,,,
30,2244.0,0.26210606,0.875,,,,,
30,2245.0,0.37282574,0.9375,,,,,
30,2246.0,0.3141038,0.875,,,,,
30,2247.0,0.43247074,0.875,,,,,
30,2248.0,0.54963994,0.8125,,,,,
30,2249.0,0.39900902,0.90625,,,,,
30,2250.0,0.28722405,0.875,,,,,
30,2251.0,0.42225298,0.875,,,,,
30,2252.0,0.4282405,0.875,,,,,
30,2253.0,0.27065364,0.9375,,,,,
30,2254.0,0.34056136,0.8125,,,,,
30,2255.0,0.28649446,0.90625,,,,,
30,2256.0,0.4406571,0.8125,,,,,
30,2257.0,0.62473136,0.84375,,,,,
30,2258.0,0.41365305,0.875,,,,,
30,2259.0,0.33270693,0.90625,,,,,
30,2260.0,0.2286542,0.90625,,,,,
30,2261.0,0.38022128,0.8125,,,,,
30,2262.0,0.18564518,0.90625,,,,,
30,2263.0,0.30123204,0.8125,,,,,
30,2264.0,0.3515047,0.84375,,,,,
30,2265.0,0.35612708,0.84375,,,,,
30,2266.0,0.7101355,0.8125,,,,,
30,2267.0,0.43255252,0.78125,,,,,
30,2268.0,0.2847641,0.875,,,,,
30,2269.0,0.44824532,0.875,,,,,
30,2270.0,0.31035492,0.875,,,,,
30,2271.0,0.38136053,0.90625,,,,,
30,2272.0,0.47036523,0.84375,,,,,
30,2273.0,0.42449,0.84375,,,,,
30,2274.0,0.37170666,0.90625,,,,,
30,2275.0,0.2599449,0.9375,,,,,
30,2276.0,0.308416,0.90625,,,,,
30,2277.0,0.35431507,0.90625,,,,,
30,2278.0,0.35464993,0.84375,,,,,
30,2279.0,0.28770387,0.90625,,,,,
30,2280.0,0.20647022,1.0,,,,,
30,2281.0,0.28388786,0.90625,,,,,
30,2282.0,0.32187688,0.875,,,,,
30,2283.0,0.2611269,0.9375,,,,,
30,2284.0,0.21316448,0.90625,,,,,
30,2285.0,0.44077727,0.875,,,,,
30,2286.0,0.4972112,0.8125,,,,,
30,2287.0,0.38793227,0.90625,,,,,
30,2288.0,0.44676283,0.875,,,,,
30,2289.0,0.31681767,0.84375,,,,,
30,2290.0,0.413126,0.84375,,,,,
30,2291.0,0.35422584,0.84375,,,,,
30,2292.0,0.28902578,0.90625,,,,,
30,2293.0,0.2996959,0.9375,,,,,
30,2294.0,0.5098385,0.90625,,,,,
30,2295.0,0.39371783,0.9375,,,,,
30,2296.0,0.37737998,0.875,,,,,
30,,,,0.30870333,0.8949152542372881,0.9201137924575424,0.8949999999999999,0.8982817124170831
